mmsi,dataset,label,count
431402034,Test,Cargo/Tanker,2
431402037,Training,Cargo/Tanker,1
431402042,Test,Cargo/Tanker,1
431402044,Training,Cargo/Tanker,1
431402051,Training,Cargo/Tanker,1
431402067,Test,Cargo/Tanker,1
431402072,Test,Cargo/Tanker,1
431424000,Training,Longliner,4
431444000,Test,Longliner,4
431457000,Training,Longliner,4
431465000,Training,Trawler,1
431490000,Test,Longliner,4
431500011,Training,Cargo/Tanker,1
431500018,Training,Cargo/Tanker,1
431500021,Training,Cargo/Tanker,1
431500040,Training,Longliner,4
431500058,Training,Cargo/Tanker,1
431500074,Training,Cargo/Tanker,1
431500103,Test,Cargo/Tanker,1
431500104,Training,Cargo/Tanker,1
431500120,Test,Longliner,4
431500123,Test,Cargo/Tanker,1
431500144,Test,Cargo/Tanker,1
431500180,Test,Longliner,3
431500199,Test,Cargo/Tanker,1
431500239,Training,Cargo/Tanker,1
431500272,Training,Cargo/Tanker,1
431500282,Test,Cargo/Tanker,1
431500285,Test,Cargo/Tanker,1
431500344,Training,Cargo/Tanker,2
431500366,Training,Cargo/Tanker,1
431500392,Test,Cargo/Tanker,1
431500395,Training,Cargo/Tanker,1
431500398,Test,Cargo/Tanker,1
431500448,Training,Cargo/Tanker,1
431500460,Training,Longliner,4
431500465,Test,Cargo/Tanker,1
431500470,Training,Longliner,4
431500511,Test,Cargo/Tanker,1
431500526,Test,Cargo/Tanker,2
431500530,Test,Longliner,4
431500532,Test,Cargo/Tanker,1
431500541,Training,Cargo/Tanker,1
431500553,Test,Cargo/Tanker,1
431500572,Test,Cargo/Tanker,1
431500583,Test,Cargo/Tanker,1
431500599,Test,Cargo/Tanker,1
431500624,Training,Cargo/Tanker,1
431500712,Training,Cargo/Tanker,1
431500789,Training,Cargo/Tanker,2
431500955,Test,Cargo/Tanker,1
431500990,Test,Longliner,4
431501083,Test,Cargo/Tanker,1
431501275,Test,Cargo/Tanker,1
431501382,Training,Cargo/Tanker,1
431501607,Training,Cargo/Tanker,1
431501616,Training,Cargo/Tanker,1
431501618,Training,Cargo/Tanker,1
431501619,Test,Cargo/Tanker,1
431501621,Training,Cargo/Tanker,1
431501622,Training,Cargo/Tanker,1
431501625,Training,Cargo/Tanker,1
431501643,Training,Cargo/Tanker,1
431501644,Training,Cargo/Tanker,1
431501653,Test,Cargo/Tanker,1
431501663,Test,Cargo/Tanker,1
431501664,Training,Cargo/Tanker,1
431501666,Training,Cargo/Tanker,1
431501669,Test,Cargo/Tanker,1
431501684,Test,Cargo/Tanker,1
431501685,Training,Cargo/Tanker,1
431501692,Training,Cargo/Tanker,1
431501709,Test,Cargo/Tanker,1
431501712,Training,Cargo/Tanker,1
431501713,Training,Cargo/Tanker,2
431501718,Training,Tug/Pilot/Supply,14
431501723,Training,Cargo/Tanker,1
431501732,Training,Cargo/Tanker,1
431501735,Training,Cargo/Tanker,1
431501737,Training,Cargo/Tanker,1
431501739,Training,Cargo/Tanker,2
431501741,Test,Cargo/Tanker,1
431501743,Test,Cargo/Tanker,1
431501745,Test,Cargo/Tanker,1
431501746,Training,Cargo/Tanker,1
431501749,Training,Cargo/Tanker,1
431501753,Test,Cargo/Tanker,1
431501764,Training,Cargo/Tanker,1
431501778,Test,Cargo/Tanker,1
431501785,Test,Cargo/Tanker,1
431501791,Training,Cargo/Tanker,1
431501792,Training,Cargo/Tanker,1
431501797,Training,Cargo/Tanker,1
431501802,Training,Cargo/Tanker,1
431501815,Training,Cargo/Tanker,1
431501816,Test,Cargo/Tanker,1
431501818,Training,Cargo/Tanker,2
431501832,Training,Cargo/Tanker,1
431501835,Training,Cargo/Tanker,1
431501837,Test,Cargo/Tanker,1
431501839,Training,Cargo/Tanker,2
431501853,Training,Cargo/Tanker,1
431501856,Training,Cargo/Tanker,1
431501857,Training,Cargo/Tanker,1
431501865,Test,Cargo/Tanker,1
431501866,Test,Cargo/Tanker,1
431501871,Test,Cargo/Tanker,1
431503000,Training,Purse seine,4
431511000,Training,Purse seine,3
431574000,Test,Cargo/Tanker,2
431600204,Training,Cargo/Tanker,1
431600220,Training,Longliner,3
431600275,Training,Longliner,4
431600640,Training,Longliner,4
431600647,Test,Cargo/Tanker,1
431600872,Training,Cargo/Tanker,1
431601033,Training,Cargo/Tanker,1
431601615,Training,Cargo/Tanker,2
431601949,Training,Cargo/Tanker,1
431602020,Training,Longliner,3
431602027,Test,Cargo/Tanker,1
431602130,Test,Longliner,3
431602157,Training,Passenger,14
431602174,Test,Cargo/Tanker,1
431602206,Training,Cargo/Tanker,1
431602220,Training,Longliner,3
431602260,Test,Longliner,4
431602305,Training,Cargo/Tanker,1
431602306,Test,Cargo/Tanker,1
431602307,Training,Cargo/Tanker,1
431602345,Training,Cargo/Tanker,1
431602530,Test,Longliner,4
431602620,Training,Longliner,3
431602690,Test,Longliner,4
431602890,Test,Longliner,3
431603120,Test,Longliner,4
431619000,Training,Trawler,1
431620000,Test,Longliner,4
431659000,Test,Longliner,3
431670000,Test,Purse seine,4
431671000,Training,Purse seine,4
431679000,Test,Purse seine,4
431680026,Training,Cargo/Tanker,1
431680144,Training,Passenger,14
431680212,Test,Cargo/Tanker,1
431680233,Test,Cargo/Tanker,2
431682000,Test,Longliner,3
431686000,Test,Purse seine,3
431697000,Training,Cargo/Tanker,1
431700060,Training,Longliner,3
431700130,Training,Longliner,4
431700140,Training,Longliner,3
431700190,Training,Longliner,4
431700200,Training,Longliner,3
431700210,Training,Longliner,3
431700260,Test,Longliner,3
431700550,Training,Longliner,4
431700660,Training,Longliner,3
431700830,Training,Longliner,4
431700970,Training,Longliner,3
431700980,Training,Longliner,4
431701010,Training,Longliner,4
431701650,Training,Longliner,3
431701780,Test,Longliner,3
431702040,Training,Longliner,3
431702130,Training,Longliner,4
431702230,Test,Longliner,4
431702470,Training,Longliner,4
431702550,Training,Longliner,4
431702580,Training,Longliner,3
431702850,Test,Longliner,3
431703660,Training,Longliner,4
431703970,Training,Longliner,3
431704330,Test,Longliner,3
431704420,Training,Longliner,4
431704490,Training,Longliner,4
431704520,Training,Longliner,3
431714000,Training,Longliner,4
431725000,Training,Longliner,4
431726000,Training,Trawler,1
431739000,Training,Longliner,3
431750000,Training,Longliner,4
431753000,Training,Longliner,4
431773000,Training,Cargo/Tanker,1
431782000,Test,Longliner,4
431791000,Training,Longliner,4
431796000,Test,Purse seine,3
431797000,Test,Longliner,3
431798000,Test,Longliner,3
431800034,Test,Cargo/Tanker,1
431800035,Test,Cargo/Tanker,1
431800289,Training,Cargo/Tanker,1
431800616,Training,Cargo/Tanker,1
431800649,Test,Passenger,15
431800677,Training,Cargo/Tanker,1
431800699,Training,Cargo/Tanker,1
431802000,Training,Longliner,4
431809000,Training,Longliner,3
431812000,Training,Purse seine,4
431813000,Test,Longliner,3
431817000,Test,Purse seine,4
431838000,Training,Longliner,3
431853000,Test,Longliner,3
431855000,Test,Longliner,4
431864000,Training,Longliner,4
431866000,Training,Purse seine,4
431869000,Test,Longliner,3
431873000,Test,Longliner,4
431889000,Test,Longliner,4
431893000,Training,Longliner,4
431927000,Training,Longliner,3
431938000,Test,Longliner,4
432045000,Training,Longliner,4
432106000,Training,Longliner,3
432226000,Test,Longliner,4
432228000,Test,Longliner,4
432261000,Test,Purse seine,4
432276000,Training,Longliner,3
432282000,Training,Longliner,3
432298000,Training,Longliner,4
432306000,Training,Longliner,4
432319000,Training,Longliner,3
432321000,Training,Longliner,4
432342000,Training,Cargo/Tanker,1
432343000,Training,Longliner,3
432346000,Training,Longliner,3
432353000,Test,Longliner,4
432356000,Training,Cargo/Tanker,2
432367000,Training,Longliner,3
432374000,Test,Longliner,4
432405000,Training,Longliner,4
432408000,Training,Longliner,4
432410000,Training,Purse seine,4
432411000,Test,Longliner,3
432426000,Training,Longliner,4
432438000,Test,Purse seine,4
432444000,Training,Longliner,4
432447000,Training,Longliner,3
432448000,Training,Longliner,4
432453000,Test,Longliner,3
432454000,Training,Longliner,4
432458000,Training,Longliner,4
432461000,Test,Longliner,4
432463000,Test,Longliner,3
432468000,Training,Longliner,4
432475000,Training,Longliner,3
432487000,Training,Purse seine,3
432496000,Training,Cargo/Tanker,1
432503000,Test,Longliner,3
432515000,Training,Longliner,4
432528000,Training,Cargo/Tanker,1
432564000,Training,Purse seine,4
432568000,Test,Longliner,3
432606000,Training,Cargo/Tanker,1
432613000,Training,Cargo/Tanker,1
432626000,Training,Longliner,4
432665000,Training,Cargo/Tanker,1
432666000,Test,Cargo/Tanker,1
432667000,Test,Cargo/Tanker,1
432685000,Test,Purse seine,4
432708000,Training,Purse seine,4
432723000,Test,Cargo/Tanker,1
432726000,Training,Purse seine,4
432776000,Training,Longliner,4
432824000,Test,Cargo/Tanker,1
432825000,Training,Cargo/Tanker,1
432839000,Training,Cargo/Tanker,1
432847000,Test,Cargo/Tanker,1
432856000,Training,Longliner,4
432878000,Test,Longliner,3
432894000,Training,Longliner,3
432896000,Training,Longliner,3
432907000,Training,Longliner,4
432914000,Training,Longliner,3
432918000,Test,Longliner,4
432924000,Training,Longliner,3
432927000,Test,Trawler,1
432936000,Test,Longliner,4
432942000,Training,Longliner,3
432943000,Training,Longliner,4
432948000,Training,Purse seine,4
432955000,Training,Longliner,4
432962000,Training,Longliner,4
432966000,Training,Purse seine,4
432967000,Test,Longliner,4
432971000,Training,Longliner,3
432987000,Training,Longliner,4
432990000,Training,Longliner,3
436000013,Test,Seismic,27
436000037,Training,Seismic,27
436000090,Test,Tug/Pilot/Supply,13
436000229,Test,Seismic,28
440045000,Test,Longliner,4
440053000,Training,Purse seine,4
440055000,Training,Longliner,3
440089000,Training,Longliner,4
440097000,Training,Purse seine,4
440099000,Training,Purse seine,4
440101000,Test,Purse seine,4
440104000,Training,Purse seine,4
440112210,Test,Tug/Pilot/Supply,14
440154000,Training,Longliner,3
440192000,Training,Longliner,4
440195000,Test,Purse seine,4
440222000,Training,Purse seine,4
440224000,Test,Longliner,3
440226000,Test,Purse seine,4
440233000,Training,Purse seine,4
440236000,Training,Longliner,3
440239000,Training,Longliner,4
440245000,Test,Cargo/Tanker,1
440246000,Test,Longliner,3
440280000,Training,Longliner,4
440313000,Training,Longliner,4
440316000,Test,Longliner,3
440363000,Training,Cargo/Tanker,1
440397000,Test,Cargo/Tanker,1
440444000,Training,Purse seine,4
440450000,Test,Purse seine,4
440492000,Training,Purse seine,4
440503000,Training,Longliner,3
440504000,Test,Longliner,4
440517000,Training,Longliner,3
440522000,Training,Longliner,4
440542000,Test,Purse seine,4
440549000,Test,Longliner,4
440552000,Test,Purse seine,4
440574000,Training,Longliner,3
440575000,Test,Purse seine,4
440584000,Training,Longliner,3
440590000,Training,Longliner,3
440595000,Training,Longliner,3
440604000,Test,Longliner,4
440612000,Test,Longliner,3
440617000,Training,Longliner,4
440620000,Test,Longliner,3
440623000,Training,Longliner,4
440624000,Test,Longliner,4
440628000,Training,Longliner,3
440636000,Test,Longliner,4
440641000,Training,Longliner,4
440644000,Training,Purse seine,4
440645000,Test,Longliner,3
440646000,Training,Longliner,4
440647000,Training,Longliner,3
440648000,Training,Longliner,4
440654000,Training,Longliner,3
440656000,Training,Longliner,3
440671000,Training,Purse seine,4
440703000,Test,Longliner,3
440704000,Training,Longliner,4
440705000,Training,Longliner,4
440731000,Training,Longliner,3
440733000,Training,Longliner,4
440765000,Test,Longliner,3
440770000,Training,Longliner,4
440772000,Training,Longliner,4
440773000,Training,Longliner,3
440778000,Test,Longliner,4
440780000,Test,Longliner,3
440781000,Test,Longliner,3
440782000,Test,Longliner,3
440786000,Test,Longliner,4
440787000,Training,Longliner,4
440788000,Training,Longliner,3
440792000,Training,Longliner,3
440801000,Training,Longliner,3
440807000,Test,Longliner,4
440809000,Training,Longliner,3
440810000,Test,Longliner,4
440820000,Training,Longliner,3
440821000,Training,Longliner,3
440822000,Training,Purse seine,3
440823000,Training,Purse seine,3
440836000,Test,Cargo/Tanker,1
440846000,Test,Longliner,3
440847000,Test,Longliner,4
440858000,Test,Longliner,4
440871000,Training,Longliner,3
440885000,Training,Longliner,4
440886000,Test,Longliner,4
440894000,Training,Longliner,3
440895000,Test,Longliner,4
440900000,Training,Longliner,3
440919000,Training,Longliner,3
440920000,Training,Longliner,3
440926000,Test,Longliner,4
440931000,Training,Longliner,4
440933000,Training,Longliner,4
440934000,Test,Longliner,4
440935000,Training,Longliner,4
440941000,Training,Longliner,3
440944000,Training,Longliner,3
440946000,Test,Longliner,4
440952000,Training,Longliner,4
440954000,Training,Longliner,4
440963000,Test,Longliner,4
440966000,Test,Longliner,4
440986000,Test,Longliner,4
440990000,Test,Purse seine,4
440992000,Test,Longliner,4
441014000,Test,Longliner,3
441018000,Training,Longliner,3
441032000,Training,Longliner,4
441038000,Training,Longliner,3
441043000,Training,Longliner,4
441066000,Training,Purse seine,4
441084000,Test,Longliner,3
441090000,Test,Longliner,3
441098000,Test,Longliner,4
441124000,Training,Cargo/Tanker,1
441154000,Training,Cargo/Tanker,1
441166000,Test,Purse seine,4
441201181,Training,Longliner,4
441201183,Training,Longliner,4
441201562,Training,Longliner,4
441201727,Training,Longliner,4
441201728,Training,Longliner,3
441201729,Training,Longliner,3
441201730,Test,Longliner,4
441201731,Test,Longliner,4
441201732,Test,Longliner,4
441219253,Test,Longliner,3
441219875,Training,Longliner,3
441219878,Training,Longliner,4
441220243,Training,Longliner,3
441220316,Training,Longliner,4
441225915,Training,Longliner,3
441226015,Training,Longliner,4
441226315,Training,Longliner,3
441233000,Training,Longliner,3
441242000,Training,Longliner,3
441247715,Test,Longliner,3
441251000,Test,Longliner,3
441374000,Test,Longliner,3
441408000,Training,Cargo/Tanker,1
441446000,Training,Purse seine,4
441483000,Training,Longliner,4
441493000,Training,Purse seine,3
441536000,Training,Longliner,3
441584000,Test,Longliner,3
441630000,Training,Cargo/Tanker,1
441644000,Training,Longliner,4
441645000,Training,Longliner,4
441650000,Training,Longliner,3
441660000,Test,Longliner,3
441675000,Training,Purse seine,4
441680000,Training,Longliner,3
441717000,Training,Cargo/Tanker,1
441734000,Training,Purse seine,4
441811000,Test,Longliner,4
441812000,Training,Longliner,3
441825000,Training,Longliner,4
441834000,Training,Trawler,1
441853000,Test,Purse seine,4
441861000,Test,Cargo/Tanker,1
441865000,Test,Purse seine,4
441869000,Training,Longliner,3
441872000,Training,Cargo/Tanker,1
441897000,Test,Cargo/Tanker,1
441910000,Training,Longliner,4
441930000,Training,Purse seine,4
441947000,Training,Cargo/Tanker,2
441963000,Test,Cargo/Tanker,1
441970000,Test,Cargo/Tanker,1
443200156,Training,Purse seine,4
444080710,Test,Purse seine,4
447205000,Test,Tug/Pilot/Supply,14
452005511,Training,Purse seine,3
452009111,Training,Longliner,3
452976810,Test,Cargo/Tanker,1
470717000,Test,Cargo/Tanker,1
477001300,Training,Cargo/Tanker,1
477007300,Training,Cargo/Tanker,1
477013200,Test,Cargo/Tanker,1
477042000,Training,Tug/Pilot/Supply,14
477046800,Test,Cargo/Tanker,1
477047900,Training,Cargo/Tanker,1
477051700,Test,Cargo/Tanker,1
477056600,Test,Cargo/Tanker,2
477062000,Test,Cargo/Tanker,1
477071400,Test,Cargo/Tanker,1
477071600,Training,Cargo/Tanker,1
477092000,Test,Passenger,14
477105600,Training,Cargo/Tanker,1
477105800,Test,Cargo/Tanker,1
477107300,Training,Cargo/Tanker,2
477111300,Test,Cargo/Tanker,1
477144100,Test,Cargo/Tanker,1
477144200,Test,Cargo/Tanker,1
477158700,Training,Cargo/Tanker,1
477167500,Training,Cargo/Tanker,1
477171000,Test,Cargo/Tanker,1
477174500,Test,Cargo/Tanker,1
477174800,Training,Cargo/Tanker,2
477177600,Test,Cargo/Tanker,2
477179000,Test,Cargo/Tanker,1
477182600,Test,Cargo/Tanker,1
477189700,Test,Cargo/Tanker,1
477195700,Training,Cargo/Tanker,1
477196800,Test,Cargo/Tanker,2
477201500,Test,Cargo/Tanker,2
477218100,Test,Cargo/Tanker,1
477218500,Training,Cargo/Tanker,1
477220600,Test,Cargo/Tanker,1
477229100,Training,Cargo/Tanker,1
477229900,Test,Cargo/Tanker,1
477250400,Test,Cargo/Tanker,1
477264700,Test,Cargo/Tanker,2
477266900,Training,Cargo/Tanker,2
477280100,Test,Cargo/Tanker,1
477280900,Test,Cargo/Tanker,1
477282800,Training,Cargo/Tanker,1
477299000,Test,Cargo/Tanker,1
477317300,Training,Cargo/Tanker,2
477317500,Training,Cargo/Tanker,1
477346300,Test,Cargo/Tanker,2
477351300,Training,Cargo/Tanker,1
477382000,Training,Cargo/Tanker,1
477389200,Test,Cargo/Tanker,1
477423500,Training,Cargo/Tanker,1
477435700,Test,Cargo/Tanker,1
477440400,Test,Cargo/Tanker,1
477514600,Test,Cargo/Tanker,2
477520400,Test,Cargo/Tanker,1
477530000,Training,Cargo/Tanker,1
477535200,Test,Cargo/Tanker,1
477535400,Training,Cargo/Tanker,1
477535900,Test,Cargo/Tanker,1
477541400,Training,Cargo/Tanker,1
477545000,Training,Passenger,14
477549000,Training,Cargo/Tanker,1
477559600,Training,Cargo/Tanker,1
477586000,Test,Cargo/Tanker,1
477598300,Training,Cargo/Tanker,1
477607500,Training,Cargo/Tanker,1
477610000,Training,Cargo/Tanker,1
477612200,Training,Cargo/Tanker,1
477612900,Test,Cargo/Tanker,1
477628400,Training,Cargo/Tanker,1
477634800,Test,Cargo/Tanker,1
477655200,Test,Cargo/Tanker,1
477656400,Training,Cargo/Tanker,1
477657600,Training,Cargo/Tanker,1
477690800,Training,Cargo/Tanker,1
477691700,Training,Cargo/Tanker,2
477720100,Training,Cargo/Tanker,2
477728800,Training,Cargo/Tanker,1
477733700,Training,Cargo/Tanker,1
477733900,Training,Cargo/Tanker,1
477738200,Training,Cargo/Tanker,1
477739400,Training,Cargo/Tanker,1
477746200,Training,Cargo/Tanker,1
477746800,Test,Cargo/Tanker,1
477752300,Training,Cargo/Tanker,1
477752900,Training,Cargo/Tanker,1
477757000,Training,Cargo/Tanker,2
477758000,Test,Cargo/Tanker,1
477764700,Training,Cargo/Tanker,2
477765800,Training,Cargo/Tanker,1
477768200,Training,Cargo/Tanker,1
477787000,Training,Cargo/Tanker,1
477794000,Training,Cargo/Tanker,1
477812900,Test,Cargo/Tanker,1
477830800,Training,Cargo/Tanker,1
477831200,Training,Cargo/Tanker,1
477832800,Training,Cargo/Tanker,1
477860000,Training,Cargo/Tanker,1
477864000,Test,Cargo/Tanker,1
477865000,Test,Cargo/Tanker,1
477866300,Test,Cargo/Tanker,2
477878000,Training,Cargo/Tanker,1
477880600,Training,Cargo/Tanker,1
477888000,Training,Cargo/Tanker,1
477898700,Training,Cargo/Tanker,1
477925100,Test,Cargo/Tanker,1
477925200,Test,Cargo/Tanker,1
477926300,Test,Cargo/Tanker,1
477938500,Test,Cargo/Tanker,1
477938600,Test,Cargo/Tanker,1
477947600,Test,Cargo/Tanker,1
477950600,Training,Cargo/Tanker,1
477958300,Test,Cargo/Tanker,1
477995174,Training,Cargo/Tanker,1
477995223,Test,Cargo/Tanker,1
477996500,Training,Cargo/Tanker,1
477999200,Test,Cargo/Tanker,1
503000027,Training,Cargo/Tanker,1
503000035,Test,Cargo/Tanker,1
503000039,Test,Cargo/Tanker,1
503000069,Test,Cargo/Tanker,1
503000370,Training,Cargo/Tanker,1
503003170,Test,Longliner,3
503010140,Training,Passenger,14
503016000,Test,Tug/Pilot/Supply,14
503020060,Training,Longliner,4
503043000,Test,Cargo/Tanker,1
503060000,Training,Cargo/Tanker,1
503066000,Training,Tug/Pilot/Supply,14
503071000,Training,Passenger,15
503081000,Test,Tug/Pilot/Supply,14
503083000,Training,Tug/Pilot/Supply,14
503086000,Test,Cargo/Tanker,1
503087000,Training,Cargo/Tanker,2
503226300,Test,Tug/Pilot/Supply,14
503337100,Training,Longliner,4
503337200,Training,Longliner,3
503362600,Training,Longliner,4
503376100,Test,Passenger,14
503384200,Training,Tug/Pilot/Supply,14
503405000,Test,Cargo/Tanker,1
503457300,Training,Cargo/Tanker,1
503494600,Training,Tug/Pilot/Supply,14
503542000,Test,Cargo/Tanker,1
503555500,Training,Longliner,4
503561000,Test,Cargo/Tanker,1
503584000,Training,Cargo/Tanker,1
