mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
224060680,Pole and Line vessels,3/2/2012 12:29:49,11/12/2015 2:24:13,KAXIMIRONA,Handline and pole-lines (hand operated),Spain,EBXQ,9255309,162,33.5,ESP000025233,ATEU0ESP00168,ICCAT,,9665,09:54.0,8005,ESP,LO,Liners,LP,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1584
440788000,Longliners,1/1/2012 9:06:36,12/31/2015 9:50:17,NO.205 DONGWON,Drifting longlines,"Korea, Republic of",DTDV,8717817,602,49.91,9508004-6260005,IOTC000413,IOTC,,11727,45:59.0,261,KOR,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,8/16/2015 15:00:00,8/15/2020 15:00:00,,,,,85971
444080710,Tuna purse seiners,3/19/2012 16:18:02,7/7/2015 21:09:07,SHILLA HARVESTER,One boat operated purse seines,"Korea, Republic of",6KCA5,9634919,1971,79.9,1201001-6261103,10168,WCPFC,,19885,49:12.0,1104,KOR,SO,Seiners,SPT,PS1,LOA,GT,,,,,Authorized,2/9/2012 8:00:00,2/8/2017 8:00:00,,,,,
735057587,Tuna purse seiners,1/1/2012 15:54:31,12/29/2015 16:58:05,UGAVI,Boat seines,Ecuador,HC4385,,1997,81,P-04-00700,8903,WCPFC,,24911,09:29.0,2051,ECU,SO,Seiners,SPT,SV,RGL,GT,GUADALQUIVIR,4/1/2013 15:00:00,VUT,4/1/2013 15:00:00,Expired,4/2/2013 15:00:00,4/1/2014 15:00:00,,,,,
416165700,Longliners,3/1/2013 4:00:21,12/31/2015 22:06:14,HUNG JUNG 101,Longlines (not specified),"Taiwan, Republic of China",BI2479,9108960,718,57,CT7-0479,120,CCSBT,,26612,26:24.0,22587,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,3/31/2015 8:00:00,9/29/2016 9:00:00,,,,,16103
263570000,Longliners,1/2/2012 23:23:13,2/11/2015 19:32:00,NOVOS HORIZONTES,Longlines (not specified),Portugal,CUEM,7414822,498,43,PRT000018876,ATEU0PRT00893,ICCAT,,32829,05:23.0,826,PRT,LO,Liners,LL,LL,LOA,GT,FOZ DO GUADIANA,1/22/2013 18:00:00,PRT,12/31/2009 15:00:00,Unauthorized,12/31/2014 18:00:00,12/30/2015 18:00:00,7/20/2015 9:05:23,2,Expiration of authorization,Explicit CLAV 'DROP' request,5591
277397000,Fish carriers,1/1/2012 0:08:13,12/31/2015 23:54:25,CASSIOPEA,,Lithuania,LYTA,,7326,134,808,10279,WCPFC,,41186,07:11.0,35801,LTU,FO,Fish carriers,FO,,LOA,GRT,SARONIC WAVE,7/16/2015 8:07:11,BHS,7/15/2015 15:00:00,Authorized,8/26/2010 8:00:00,12/30/2020 8:00:00,,,,,
353981000,Fish carriers,1/1/2012 10:56:16,12/31/2015 22:11:08,FRIO HELLENIC,,Panama,3FVQ8,9081679,9997,143.3,26371-99-CH,10953,WCPFC,,41826,22:32.0,31536,PAN,FO,Fish carriers,FO,,LOA,GRT,,,,,Authorized,12/25/2014 8:00:00,12/25/2015 8:00:00,,,,,
416004368,Longliners,8/4/2012 6:37:47,12/31/2015 22:58:08,Rui Jin Fa,Longlines (not specified),"Taiwan, Republic of China",BJ4690,,98,29.3,CT4-2690,6327,IATTC,,5279,00:00.0,1005,TWN,LO,Liners,LL,LL,LOA,GT,RUI JIN FA,2/21/2011 3:00:00,,,Unauthorized,,,5/1/2013 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
440704000,Longliners,1/1/2012 9:01:02,12/31/2015 18:47:27,Oryong No.715,Longlines (not specified),"Korea, Republic of",DTAD8,8717867,416,49.61,9608001-6260006,AT000KOR00150,ICCAT,,7301,27:38.0,863,KOR,LO,Liners,LL,LL,LOA,GRT,ORYONG NO.715,8/8/2010 17:00:00,,,Authorized,10/7/2015 17:00:00,8/7/2020 17:00:00,,,,,2882
224286000,Tuna longliners,5/5/2012 11:22:12,12/31/2015 18:32:12,O GALOPIN,Drifting longlines,Spain,EAHZ,,340,35.7,3-VI-74-00,4580,CCSBT,,923,00:00.0,843,ESP,LO,Liners,LLT,LLD,UNK,GRT,,,,,Authorized,12/31/2008 8:00:00,12/30/2020 8:00:00,,,,,6513
224052360,Pole and Line vessels,5/30/2012 4:09:20,12/2/2015 2:02:23,KALAMUA BI,Handline and pole-lines (hand operated),Spain,EBYE,8733627,156,31.6,ESP000025287,ATEU0ESP00166,ICCAT,,9663,09:54.0,8003,ESP,LO,Liners,LP,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1593
273356760,Fish carriers,9/6/2012 20:31:58,12/31/2015 1:53:44,HATSUKARI,Gear not known or not specified,Vanuatu,YJQL2,9054858,2712,94,1957,AT000VUT00036,ICCAT,,1000052,53:21.0,23988,VUT,FO,Fish carriers,FO,UNK,LOA,GRT,HATSUKARI,12/31/2005 15:00:00,VUT,12/31/2005 15:00:00,Unauthorized,12/31/2005 18:00:00,12/30/2013 18:00:00,9/11/2013 5:53:21,2,Expiration of authorization,Explicit CLAV 'DROP' request,8569
247058200,Non-fishing vessels nei,6/17/2012 22:09:44,11/25/2015 11:00:28,AIRONE,Bottom trawls,Italy,IZGV,,197,30.18,ITA000025464,ATEU0ITA00222,ICCAT,,10757,24:53.0,8716,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,FRANCESCO PAOLO LISMA,12/31/2005 18:00:00,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1027
263569000,Longliners,10/31/2012 17:01:29,12/11/2015 10:19:43,MAR LARGO,Longlines (not specified),Portugal,CUOA,9007180,332,32.8,PRT000019321,ATEU0PRT00083,ICCAT,,11378,15:38.0,754,PRT,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1453
224366000,Longliners,8/4/2012 4:10:51,12/31/2015 19:49:47,PUNTAL DE AGUETE,Drifting longlines,Spain,EBRS,,627,42.45,ESP000024967,IOTC000298,IOTC,,11642,12:51.0,972,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77934
416002362,Tuna longliners,5/6/2014 8:49:20,12/27/2015 18:17:31,JIN HUNG MING NO.1,Drifting longlines,"Taiwan, Republic of China",BK6541,,37.91,20.09,CT3-4541,2617,WCPFC,,21353,36:41.0,13155,TWN,LO,Liners,LLT,LLD,LOA,GT,,,,,Authorized,5/12/2011 8:00:00,5/11/2016 8:00:00,,,,,
440298000,Tuna longliners,1/1/2012 1:43:39,8/25/2015 8:02:29,NO.27 IN SUNG,Drifting longlines,"Korea, Republic of",6LHL,8827741,414,56.07,9512393-6260006,5434,WCPFC,,24103,04:18.0,485,KOR,LO,Liners,LLT,LLD,LOA,GT,NO.27 PUNGSAN,7/13/2015 22:04:18,,,Authorized,12/14/2011 8:00:00,12/13/2016 8:00:00,,,,,
431477000,Fishery research vessels,1/19/2012 11:56:58,12/25/2015 14:14:50,OSHORO MARU,Gear not known or not specified,Japan,JDVA,,1396,72.85,HK1-1000,893,WCPFC,,24930,50:01.0,15739,JPN,ZO,Fishery research vessels,ZO,UNK,RGL,GRT,,,,,Unauthorized,12/31/2009 8:00:00,1/30/2010 8:00:00,5/28/2015 2:50:01,2,Expiration of authorization,Explicit CLAV 'DROP' request,
412320024,Tuna longliners,6/22/2015 7:15:37,12/31/2015 14:22:39,ZHONG SHUI 708,Drifting longlines,China,BZZR7,8628975,199,33.76,(LU)CHUANDENG(JI)(2012)FT-100030,9595,WCPFC,,25388,04:25.0,16046,CHN,LO,Liners,LLT,LLD,RGL,GT,,,,,Authorized,3/30/2013 8:00:00,3/30/2016 8:00:00,,,,,
273353640,Fish carriers,5/11/2012 15:39:57,12/31/2015 10:38:44,EKATERINA,,Russian Federation,UBZH8,,4148,116.57,B 13-79-24B,10003,WCPFC,,41062,17:48.0,35677,RUS,FO,Fish carriers,FO,,LOA,GRT,,,KIR,2/8/2014 15:00:00,Authorized,2/9/2014 15:00:00,2/8/2016 15:00:00,,,,,
354716000,Fish carriers,1/1/2012 3:19:50,12/29/2015 5:40:44,HAI FENG 648,,Panama,3EHA6,8710132,4936,124.7,17668-88-F,10006,WCPFC,,41064,22:26.0,35679,PAN,FO,Fish carriers,FO,,LOA,GRT,KAI FU,4/16/2014 15:00:00,,,Authorized,4/18/2014 8:00:00,4/18/2016 8:00:00,,,,,
431797000,Longliners,1/1/2012 5:58:24,12/31/2015 22:39:08,Taiyo Maru No. 5,Longlines (not specified),Japan,JBME,,432,49.99,FS1-650,4711,IATTC,,4754,13:00.0,1236,JPN,LO,Liners,LL,LL,LOA,GT,TAIYO MARU NO. 5,2/21/2011 3:00:00,,,Authorized,,,,,,,
431022000,Longliners,1/1/2012 7:33:19,12/31/2015 0:42:04,CHOKYU MARU No. 21,Longlines (not specified),Japan,JHPS,9167784,499,52.6,ME1-812,AT000JPN00525,ICCAT,,7136,29:06.0,141,JPN,LO,Liners,LL,LL,LOA,GRT,Patrao Pedro,1/12/2012 18:00:00,PRT,7/30/2007 15:00:00,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3149
224342000,Longliners,1/1/2012 3:26:54,12/31/2015 18:06:49,VIKING BAY,Drifting longlines,Spain,EAWJ,,692,43.5,VI-5-13-99,IOTC000325,IOTC,,11663,59:36.0,2061,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,76666
416071500,Tuna longliners,9/19/2015 7:18:17,12/31/2015 6:53:43,HUNG HUI 112,Drifting longlines,"Taiwan, Republic of China",BH3035,,453,48.9,CT6-1035,54,CCSBT,,1403,32:00.0,2837,TWN,LO,Liners,LLT,LLD,LOA,GRT,,,,,Unauthorized,3/31/2012 9:00:00,3/30/2013 8:00:00,3/30/2013 8:00:00,2,Expiration of authorization,CCSBT vessel with expired authorizations,11922
431200730,Tuna longliners,12/6/2014 12:39:53,12/31/2015 20:34:17,FUKUKYU MARU NO.7,Drifting longlines,Japan,JIRA,,409,49.9,SO1-1068,1373,WCPFC,,20216,03:18.0,351,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
416002744,Tuna longliners,8/1/2012 7:18:26,10/5/2015 14:17:47,CHIH CHI FENG NO.1,Longlines (not specified),"Taiwan, Republic of China",BJ4871,,76.08,26.1,CT4-2871,5361,WCPFC,,24029,52:58.0,15018,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,9/30/2015 8:00:00,9/29/2020 8:00:00,,,,,
416217800,Tuna longliners,8/1/2012 9:07:37,12/31/2015 0:04:50,MING YIH FA NO.18,Drifting longlines,"Taiwan, Republic of China",BJ4970,,57.58,23.22,CT4-2970,8819,WCPFC,,24839,15:17.0,15684,TWN,LO,Liners,LLT,LLD,LOA,GT,CHANG HUNG NO.168,2/15/2011 8:00:00,,,Authorized,11/19/2014 8:00:00,11/18/2019 8:00:00,,,,,
247111730,Tuna purse seiners,3/20/2013 11:58:50,8/3/2015 9:59:19,LUCIA MADRE,Purse seines,Italy,IRTR,,280,41.98,00NA02115M,IOTC003841,IOTC,,36807,58:56.0,9037,ITA,SO,Seiners,SPT,PS,LOA,GT,,,,,Unauthorized,3/4/2007 15:00:00,3/6/2007 7:58:56,3/6/2007 7:58:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,10583
431809000,Longliners,12/4/2014 1:40:35,10/4/2015 9:37:55,MATSUEI MARU No. 58,Handline and pole-lines (hand operated),Japan,7LJF,8821383,397,46.9,KG1-601,AT000JPN00322,ICCAT,,7025,01:51.0,760,JPN,LO,Liners,LL,LHP,RGL,GRT,MATSUEI MARU NO. 58,7/31/2007 17:00:00,,,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3225
204212000,Tuna longliners,1/12/2012 3:54:25,12/31/2015 17:00:06,VERDEMILHO,Drifting longlines,Portugal,CUOZ,,273,34.5,V-1065-C,4497,CCSBT,,843,00:00.0,1308,PRT,LO,Liners,LLT,LLD,LOA,GRT,,,,,Authorized,12/31/2007 8:00:00,12/30/2020 8:00:00,,,,,5728
232006810,Gillnetters,1/3/2012 4:54:05,12/30/2015 15:32:08,AYR DAWN,Set gillnets,United Kingdom,GRXP,,,31.26,GBR000A19033,ATEU0GBR00046,ICCAT,,10282,00:00.0,8266,GBR,GO,Gillnetters,GO,GNS,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,678
235007600,Longliners,4/7/2012 6:07:44,5/29/2015 23:39:37,MAR DE CRETA,Drifting longlines,United Kingdom,MSHB3,,353,40.35,101,IOTC000877,IOTC,,12004,22:55.0,9228,GBR,LO,Liners,LL,LLD,LOA,GT,,,,,Unauthorized,10/25/2015 15:00:00,,10/27/2015 1:22:55,2,Expiration of authorization,Explicit CLAV 'DROP' request,86069
416002896,Tuna longliners,3/4/2013 4:09:40,10/7/2015 0:02:00,JIN MAAN FA NO.66,Gear not known or not specified,"Taiwan, Republic of China",BJ4915,,79.15,26.1,CT4-2915,5356,WCPFC,,24023,42:40.0,15013,TWN,LO,Liners,LLT,UNK,LOA,GT,,,,,Authorized,3/23/2011 8:00:00,3/22/2016 8:00:00,,,,,
366954430,Trollers,12/3/2014 0:50:27,12/31/2015 23:57:53,CAPT. RYAN,Gear not known or not specified,United States of America,WDB8186,,95,18.99,598974,8727,WCPFC,,24760,05:19.0,83,USA,LO,Liners,LT,UNK,RGL,GRT,,,,,Unauthorized,11/19/2006 15:00:00,11/18/2011 15:00:00,5/31/2014 20:05:19,2,Expiration of authorization,Explicit CLAV 'DROP' request,
416120600,Longliners,2/5/2015 3:57:55,12/31/2015 19:39:31,LUNG SOON NO. 282,Longlines (not specified),"Taiwan, Republic of China",BI2545,,439,56,CT7-0545,8739,IATTC,,6123,00:00.0,718,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
416121900,Longliners,10/7/2013 7:38:42,12/31/2015 2:05:08,CHUN FA NO.888,Longlines (not specified),"Taiwan, Republic of China",BH3358,8957431,483,53.15,CT6-1358,AT000TAI00224,ICCAT,,8149,22:40.0,6797,TWN,LO,Liners,LL,LL,LOA,GRT,CHUN FA,11/12/2009 18:00:00,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,7531
224594000,Unknown,7/17/2012 3:50:17,12/6/2015 15:24:01,TXORI HIRU,Gear not known or not specified,Spain,EBWI,,432,39,,IOTC016139,IOTC,,1000463,51:52.0,38000,ESP,UNK,Unknown,UNK,UNK,LOA,GT,TXORI HIRU,5/7/2015 7:41:26,,,Authorized,5/7/2015 15:00:00,12/30/2015 15:00:00,,,,,80688
224308000,Longliners,7/16/2012 14:31:05,12/31/2015 23:50:23,O TABA,Drifting longlines,Spain,EBRW,,300,32.25,ESP000025387,IOTC000287,IOTC,,11633,12:49.0,914,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77925
432515000,Longliners,6/3/2014 5:30:48,12/31/2015 9:51:25,FUKUJU MARU No.7,Drifting longlines,Japan,JMPJ,9047934,739,51.4,ME1-925,IOTC001414,IOTC,,12370,46:00.0,349,JPN,LO,Liners,LL,LLD,LOA,GT,FUKUJU MARU NO.7,1/8/2009 15:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,51103
416000761,Tuna longliners,7/25/2014 1:21:40,7/7/2015 2:57:01,YU MAN CHUN,Longlines (not specified),"Taiwan, Republic of China",BK7316,,49.26,21.4,CT3-5316,2932,WCPFC,,21678,24:59.0,13461,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,9/19/2012 8:00:00,9/18/2017 8:00:00,,,,,
432753000,Fishery research vessels,1/14/2012 19:24:14,11/15/2015 3:44:48,KAIYU MARU,Gear not known or not specified,Japan,7JGB,,698,61.01,FO1-650,9824,WCPFC,,25571,26:37.0,16201,JPN,ZO,Fishery research vessels,ZO,UNK,RGL,GRT,,,,,Authorized,6/9/2015 8:00:00,3/14/2016 8:00:00,,,,,
338060008,Longliners,11/21/2014 23:25:37,12/31/2015 17:26:49,Kimmy I,Longlines (not specified),United States of America,WCB4766,8885729,145,23.92,929589,7387,IATTC,,5679,00:00.0,587,USA,LO,Liners,LL,LL,LOA,GT,KIMMY I,2/21/2011 3:00:00,,,Authorized,,,,,,,
601160100,Pole and Line vessels,12/31/2014 23:13:22,12/31/2015 11:36:28,SANDALENE,Hooks and lines (not specified),South Africa,ZR7369,,79.06,19.96,CTA68,AT000ZAF00085,ICCAT,,9518,07:31.0,21610,ZAF,LO,Liners,LP,LX,LOA,GRT,,,,,Unauthorized,12/31/2013 18:00:00,1/30/2015 18:00:00,3/26/2015 9:07:31,2,Expiration of authorization,Explicit CLAV 'DROP' request,22812
244563000,Trawlers,1/1/2012 0:28:00,12/31/2015 23:52:40,Annelies Ilena,Other trawls (not specified),Netherlands,PHKE,9204556,14055,144.6,IRL000I13000 KW-174,15963,IATTC,,1000363,00:00.0,30941,NLD,TO,Trawlers,TO,TX,LOA,GT,,,,,Authorized,,,,,,,
228878000,Purse seiners,3/1/2012 9:41:57,7/9/2015 2:37:14,JANVIER GIORDANO,Purse seines,France,FOCL,8944056,279,39.9,FRA000819571,ATEU0FRA00037,ICCAT,,10177,34:14.0,1737,FRA,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1321
247145010,Non-fishing vessels nei,10/17/2012 18:00:44,11/23/2015 15:48:11,BUCEFALO,Bottom trawls,Italy,IKGK,,177,33.14,ITA000007862,ATEU0ITA00177,ICCAT,,10725,24:55.0,8684,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,ELIOS,12/31/2005 18:00:00,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1179
416000189,Tuna longliners,8/25/2012 23:48:25,12/21/2015 22:05:51,GAU SHENG,Longlines (not specified),"Taiwan, Republic of China",BK7351,,40.2,20.1,CT3-5351,2948,WCPFC,,21694,20:43.0,13476,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,7/27/2015 8:00:00,7/26/2020 8:00:00,,,,,
227474000,Trawlers,7/31/2012 22:19:30,12/23/2015 2:07:25,KERFLOUS,Bottom trawls,France,FHDX,8705151,140.23,23.5,FRA000642098,ATEU0FRA01953,ICCAT,,33566,49:16.0,31449,FRA,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,27543
224128320,Unknown,10/23/2012 2:00:41,12/23/2015 7:06:30,HERMANOS SAMBAD,Hooks and lines (not specified),Spain,EA7977,,51.71,20.6,ESP000011353,ATEU0ESP00671,ICCAT,,34003,27:54.0,28630,ESP,UNK,Unknown,UNK,LX,LOA,GT,,,,,Expired,5/14/2014 15:00:00,12/30/2014 15:00:00,,,,,4168
209232000,Longliners,11/21/2013 8:31:02,12/31/2015 23:41:36,SANTA MARIA,Longlines (not specified),Cyprus,C4SK,7634745,82,25.4,CYP000000786,ATEU0CYP00005,ICCAT,,9530,17:17.0,7911,CYP,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,5617
234340000,Trawlers,1/1/2012 0:40:17,5/8/2015 11:51:39,ANTARES,Bottom trawls,United Kingdom,MWAV6,,,64.4,GBR000B14850,ATEU0GBR00027,ICCAT,,10271,00:00.0,8255,GBR,TO,Trawlers,TO,TB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,664
247110440,Purse seiners,5/4/2013 6:59:10,11/19/2015 5:28:10,S. CIRO III,Purse seines,Italy,ILCB,,31,20.05,ITA000008476,ATEU0ITA08485,ICCAT,,11304,45:52.0,20138,ITA,SO,Seiners,SP,PS,LOA,GT,,,,,Expired,12/31/2009 15:00:00,12/30/2014 15:00:00,,,,,18775
224098250,Longliners,2/3/2012 13:29:26,12/16/2015 17:03:09,NABOEIRO,Drifting longlines,Spain,EA8968,,169,28,ESP000023116,IOTC000265,IOTC,,11620,12:47.0,18,ESP,LO,Liners,LL,LLD,LOA,GT,NAVOEIRO,12/31/2011 15:00:00,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77913
431704420,Tuna longliners,1/26/2015 1:38:55,12/31/2015 23:02:40,KINEI MARU NO.35,Drifting longlines,Japan,JMSU,,409,48.4,IT1-298,1323,WCPFC,,20169,19:55.0,589,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
416002839,Tuna longliners,2/11/2014 14:27:28,2/5/2015 19:31:15,SHIN SHUEN FAR,Longlines (not specified),"Taiwan, Republic of China",BJ4908,,99.33,27.3,CT4-2908,5345,WCPFC,,24011,25:24.0,15001,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,4/6/2011 8:00:00,4/5/2016 8:00:00,,,,,
416002914,Tuna longliners,5/28/2013 6:41:17,11/20/2015 11:28:42,NIAN FONG FU No.66,Drifting longlines,"Taiwan, Republic of China",BJ4922,,53.24,23.54,CT4-2922,5371,WCPFC,,24040,01:15.0,15028,TWN,LO,Liners,LLT,LLD,LOA,GRT,NIAN FONG FU NO.66,2/16/2011 8:00:00,,,Unauthorized,,,5/31/2014 20:01:15,2,Expiration of authorization,Explicit CLAV 'DROP' request,
224049630,Longliners,3/27/2012 20:56:32,9/28/2015 8:06:27,MAURI,Handline and pole-lines (hand operated),Spain,EA5989,8734968,180,27.3,ESP000023044,ATEU0ESP00211,ICCAT,,9698,09:55.0,1474,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1769
224003580,Purse seiners,3/5/2013 23:20:33,12/1/2015 17:06:03,MARIA JAVIER,Purse seines,Spain,EA3884,,61,21.32,ESP000021641,ATEU0ESP03323,ICCAT,,10132,10:05.0,21011,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2010 18:00:00,12/30/2015 18:00:00,,,,,22727
247101120,Trawlers,10/16/2012 18:00:27,12/22/2015 8:31:59,BRIVIDO,Bottom trawls,Italy,ITBV,,106,28.05,ITA000017099,ATEU0ITA00101,ICCAT,,10672,43:54.0,8631,ITA,TO,Trawlers,TO,TB,LOA,GT,HO CHUN 102,12/30/2005 18:00:00,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1116
440575000,Tuna purse seiners,1/3/2012 14:02:08,12/31/2015 22:54:35,COSMOS KIM,One boat operated purse seines,"Korea, Republic of",HLLF,8103092,733,75.1,9510055-6260009,1663,WCPFC,,20477,42:32.0,190,KOR,SO,Seiners,SPT,PS1,LOA,GT,,,,,Authorized,5/8/2011 8:00:00,5/7/2016 8:00:00,,,,,
529729000,Tuna purse seiners,4/29/2014 1:08:58,12/31/2015 22:51:52,MARAWA II,Purse seines,Kiribati,T3NG2,,1565,60.57,K-18781410,1666,WCPFC,,20480,50:29.0,12527,KIR,SO,Seiners,SPT,PS,LOA,GRT,JUVENTUS,12/27/2014 22:33:42,KOR,4/23/2008 15:00:00,Authorized,12/30/2014 8:00:00,12/29/2015 8:00:00,,,,,
431159000,Tuna purse seiners,1/3/2012 8:26:43,12/31/2015 21:22:35,SEISHU MARU NO.7,Gear not known or not specified,Japan,JIKD,,1093,57.85,ME1- 877,1903,WCPFC,,20678,58:10.0,12693,JPN,SO,Seiners,SPT,UNK,RGL,GRT,OTOSHIRO MARU NO.31,5/26/2015 20:58:10,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
431769000,Pole and Line vessels,1/1/2012 1:31:56,12/31/2015 23:00:22,NIKKO MARU NO.1,Handline and pole-lines (hand operated),Japan,JEIK,,495,53.35,SO1-1160,318,WCPFC,,21938,52:10.0,816,JPN,LO,Liners,LP,LHP,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
441066000,Tuna purse seiners,1/1/2012 8:59:17,12/31/2015 21:19:49,SHILLA JUPITER,One boat operated purse seines,"Korea, Republic of",DTBE8,9199220,780,78.96,0104003-6260001,930,WCPFC,,25218,49:18.0,15939,KOR,SO,Seiners,SPT,PS1,LOA,GT,,,,,Authorized,6/28/2011 8:00:00,6/27/2016 8:00:00,,,,,
440946000,Longliners,1/3/2012 1:12:11,12/31/2015 21:27:15,CHUNGYONG NO. 55,Longlines (not specified),"Korea, Republic of",6LJR,,300,49.91,9510020-6260000,8103,IATTC,,5893,00:00.0,168,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
431750000,Longliners,1/27/2012 21:25:16,12/15/2015 13:57:01,SANEI MARU No. 8,Longlines (not specified),Japan,JDMY,9119957,379,49.3,KG1-233,AT000JPN00450,ICCAT,,7090,48:48.0,1029,JPN,LO,Liners,LL,LL,LOA,GRT,SANEI MARU NO. 8,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3085
247144650,Non-fishing vessels nei,7/9/2012 10:56:44,11/23/2015 23:37:14,ALISEO,Bottom trawls,Italy,IUVL,,230,34.69,ITA000007918,ATEU0ITA00022,ICCAT,,10620,24:53.0,8579,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1364
247053120,Trawlers,10/17/2012 12:01:09,12/29/2015 15:29:41,VENUSIA,Bottom trawls,Italy,IPYP,,95,24.27,ITA000018394,ATEU0ITA00689,ICCAT,,11101,44:01.0,9060,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,632
247051410,Trawlers,10/16/2012 18:01:01,12/31/2015 17:34:48,AUDACE,Bottom trawls,Italy,ITHX,,208,24.84,ITA000026540,ATEU0ITA00690,ICCAT,,11102,44:01.0,9061,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,633
247151730,Non-fishing vessels nei,1/18/2013 19:00:16,11/24/2015 23:48:24,EDERA FALZONE,Bottom trawls,Italy,IVTQ,,158,28,ITA000026837,ATEU0ITA00956,ICCAT,,11229,24:54.0,20053,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,MARIA ANTONIO PRIMO,3/28/2014 5:14:17,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,8910
431812000,Tuna purse seiners,1/1/2012 1:25:36,12/19/2015 2:56:57,GENPUKU MARU NO.18,Purse seines,Japan,JNQX,,1092,57.85,NS1-1069,1890,WCPFC,,20663,45:31.0,388,JPN,SO,Seiners,SPT,PS,RGL,GRT,GENPUKU MARU NO.81,5/26/2015 20:45:31,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
